CustomerId,FirstName,LastName,DateOfBirth,Email,Phone,Address,Postcode,JoinDate
1aea8188-96b3-4037-beed-13874e4e9cbd,Graeme,Lewis,1918-11-08,graeme.lewis@fastwebnet.it,+44 4933 7186102,"Eckstein Road, Clapham Junction, London Borough of Wandsworth, London, Greater London, England, SW11 1QF, United Kingdom",CV1M 1NU,2017-08-30 15:38:13
b302c648-c126-4d2f-bc15-09f4449523cf,Nirvi,Bala,1992-06-03,nirvi.bala@tiscali.fr,+44 2371 5341231,"Emslie Horniman Pleasance, Bosworth Road, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 5EH, United Kingdom",B52 4NB,2022-03-06 15:46:45
9c302888-0423-4053-b1fc-ffa922659134,Caroline,Davies,1960-08-24,caroline.davies@yahoo.com,+44 5466 1605715,"Hendon Way, Brent Cross, London Borough of Barnet, London, Greater London, England, NW2 1JP, United Kingdom",PA9E 8YE,2023-05-04 18:02:22
a9f4efea-d4f9-4bc5-a31b-4451485a286e,Riaan,Travaglia,1929-07-07,riaan.travaglia@libero.it,+44 5753 8329914,"Cricklewood Library, Olive Road, Cricklewood, London Borough of Brent, London, Greater London, England, NW2 6UT, United Kingdom",B7 3HY,2019-05-23 11:34:47
94835a0d-0074-4e51-8938-cdcaba79d7d2,Raunak,Carpenter,1969-02-09,raunak.carpenter@yahoo.com,+44 8264 9799224,"Gough Street, Gray's Inn, Holborn, London Borough of Camden, London, Greater London, England, WC1X 0BD, United Kingdom",PL9A 2JL,2014-06-01 03:25:31
e0aae11b-17f3-4dc0-a9f7-ecaaab26c1dd,Nicola,Visconti,1930-05-01,nicola.visconti@gmail.com,+44 0813 3954390,"Hampstead Lane, London Borough of Haringey, London, Greater London, England, N6 4LL, United Kingdom",E0 4FW,2021-08-19 01:36:31
f4b77f9d-004f-4064-b412-11b51e101798,Victor,Gaggini,1952-04-10,victor.gaggini@live.com,+44 1442 6932612,"Boulogne House, The Grange, Bermondsey Spa, Old Kent Road, London Borough of Southwark, London, Greater London, England, SE1 3FP, United Kingdom",BB1B 9WT,2023-02-27 16:45:31
83f333df-d952-4742-99f9-a78370f628b1,Jonathan,Hill,1943-11-18,jonathan.hill@outlook.com,+44 9154 2514520,"Belgrave Mews South, Belgravia, London, Greater London, England, SW1X 8BS, United Kingdom",HX8X 0JG,2022-01-01 01:52:11
3db3bf2c-f2fb-4609-8c94-19162eeef9e1,Adam,Barese,1991-03-09,adam.barese@dbmail.com,+44 2740 2634446,"Cloister Road, Childs Hill, Golders Green, London Borough of Barnet, London, Greater London, England, NW2 2NP, United Kingdom",M7 1UN,2022-03-08 16:36:06
b5ac2970-8493-4275-a555-c467b02252c3,Zacharie,Sant,1988-12-20,zacharie.sant@gmail.com,+44 7203 2207887,"Deen City Farm and Riding School, Deer Park Road, Lombard Business Park, Merton, London Borough of Merton, London, Greater London, England, SW19 3TL, United Kingdom",G47 3ZG,2018-07-23 05:42:14
84c64d9f-c615-4321-b102-a244921ae140,Virgilio,Hudson,1956-11-18,virgilio.hudson@hotmail.co.uk,+44 1006 8404788,"Cannon Street Road, St. George in the East, Wapping, London Borough of Tower Hamlets, London, Greater London, England, E1 0EY, United Kingdom",CM7 2NG,2022-02-03 21:31:16
7c09b175-20ef-4868-81dc-1f018f5b3257,Alexandria,Fittipaldi,1984-02-26,alexandria.fittipaldi@club-internet.fr,+44 0457 2194896,"47, Wimbledon Park Road, Southfields, London Borough of Wandsworth, London, Greater London, England, SW18 5TA, United Kingdom",NE05 8WY,2021-05-24 00:48:12
44df169f-1588-4562-92d2-1e0eb5c55265,Faiyaz,Bonolis,1920-09-08,faiyaz.bonolis@outlook.com,+44 2013 4229927,"East Heath Road, Vale of Health, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 1AL, United Kingdom",N89 9TZ,2020-06-20 12:48:58
60af63cb-6e47-4d98-ba9b-0590d09f6738,David,Louis,1942-12-25,david.louis@yahoo.com,+44 5697 2804431,"Dagmar Road, Denmark Hill, Camberwell, London Borough of Southwark, London, Greater London, England, SE5 8PF, United Kingdom",G7F 5NN,2021-07-01 11:12:53
58b5f0ad-707a-4809-a511-d28ac8d13baa,David,Scott,1981-06-30,david.scott@gmail.com,+44 4639 3498440,"Hythe Road, Car Giant Ltd, London Borough of Hammersmith and Fulham, London, Greater London, England, NW10 6RR, United Kingdom",MK3 1TD,2023-04-04 22:08:46
414ce959-a6bd-4e40-bd89-b241e841d4bd,Erik,Thompson,1963-05-20,erik.thompson@alice.it,+44 9353 3835929,"2;2a, Quinton Street, Summerstown, London Borough of Wandsworth, London, Greater London, England, SW18 3QS, United Kingdom",SL3 7ZU,2022-11-07 13:50:07
e521eea9-0c71-4584-abd0-36a6c889cb46,Bhamini,Woods,1981-12-17,bhamini.woods@fastwebnet.it,+44 7052 9231240,"Blandford Avenue, Elmers End, London Borough of Bromley, London, Greater London, England, BR3 4QP, United Kingdom",KY94 8GL,2015-12-01 03:47:41
38398357-daeb-430b-af0a-b47512fd63f8,Matthieu,Hill,1936-06-04,matthieu.hill@outlook.com,+44 7393 8669261,"Walthamstow Wetlands, Lebus Street, Hale Village, Tottenham, London Borough of Haringey, London, Greater London, England, N17 9FD, United Kingdom",CV0 3BY,2023-06-25 13:07:50
c8c9608a-7822-4633-b2db-01095a470d74,Jayesh,Chambers,1926-12-28,jayesh.chambers@gmail.com,+44 9944 8902611,"Lonsdale Road, Queen's Park, London Borough of Brent, London, Greater London, England, NW6 6RA, United Kingdom",TW8 2YN,2018-12-11 11:42:46
b016f7d8-cd4c-43a0-976e-0477a81d143b,Dhruv,Grenier,1976-06-10,dhruv.grenier@gmail.com,+44 6780 2341988,"Crystal Palace Park Road, Crystal Palace, London Borough of Bromley, London, Greater London, England, SE26 6UR, United Kingdom",IP6 8QE,2016-10-13 15:51:58
e7d7dc6c-c62f-47cb-83d3-63b8a4d68a67,Lavanya,Clark,1920-12-02,lavanya.clark@gmail.com,+44 7520 8395801,"Columbas Drive, Vale of Health, London Borough of Camden, London, Greater London, England, NW3 7JD, United Kingdom",B6 5RE,2023-08-17 23:57:15
4f9fdd60-132c-4d9f-b7bc-f2053947b35d,Agathe,Romano,1963-12-27,agathe.romano@gmail.com,+44 3598 6286323,"Cleaver Square, Kennington Cross, Kennington, London Borough of Lambeth, London, Greater London, England, SE11 4DW, United Kingdom",S81 7UN,2018-06-30 19:42:17
823551fe-e8cc-42bb-be9c-436d4df5c530,Kyle,Archer,1945-01-01,kyle.archer@yahoo.com,+44 5442 6288674,"Beddington Lane, Pollards Hill, London Borough of Merton, London, Greater London, England, CR0 4TF, United Kingdom",B34 3UN,2017-03-16 00:14:27
18e0d544-8738-4d0a-8648-ff488033ab24,Aldo,Moore,1917-12-31,aldo.moore@yahoo.com,+44 2089 5576002,"Tibbet's Ride, Southfields, London Borough of Wandsworth, London, Greater London, England, SW19 6RY, United Kingdom",L18 8FG,2018-12-03 05:06:08
8e3be27a-a44d-4610-8644-50bf312e827b,Stewart,Fattori,1942-12-04,stewart.fattori@free.fr,+44 8040 6210350,"TfL Euston Offices, 72, Euston Street, Fitzrovia, London Borough of Camden, London, Greater London, England, NW1 2HA, United Kingdom",N37 3UD,2021-07-13 01:01:01
2684e258-a774-4d0b-b2d1-249ce346d51c,Monique,Rajan,1940-09-12,monique.rajan@hotmail.com,+44 2090 9830497,"Darcy Road, Norbury, London Borough of Croydon, London, Greater London, England, SW16 4TY, United Kingdom",E3A 2JW,2018-09-04 01:09:41
23eae9fb-b026-42dd-8428-6bf46f8ae57e,Hansh,Grégoire,1923-06-12,hansh.grégoire@yahoo.com,+44 1717 2097015,"Royal Mail, Hollydale Road, Tappesfield Estate, Nunhead, London Borough of Southwark, London, Greater London, England, SE15 2DY, United Kingdom",RG9Y 9HP,2022-11-23 01:12:10
17c3c06e-86d0-43b1-b58f-a93d7f5d69da,Patrick,Kala,1920-11-26,patrick.kala@yahoo.com,+44 5767 4517692,"25, Drax Avenue, Cottenham Park, Copse Hill, London Borough of Merton, London, Greater London, England, SW20 0EQ, United Kingdom",AB97 4LY,2023-08-17 03:25:25
774c282c-90b2-4477-86b2-dfcc52172c47,Aimé,Ramos,1988-06-10,aimé.ramos@vodafone.it,+44 7893 8109769,"Barrow Road, Streatham, London Borough of Lambeth, London, Greater London, England, SW16 5PG, United Kingdom",SA9 6JT,2014-06-19 01:38:14
8b36dcb0-4056-4132-834a-bb437d261bd3,Antonio,Bath,1927-11-15,antonio.bath@gmail.com,+44 0482 5971085,"11, Nevern Square, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9NW, United Kingdom",E4G 4JA,2018-05-23 03:29:05
30b166b2-3195-4a18-9190-76a584f8975a,Giulietta,Mcfarland,1991-12-08,giulietta.mcfarland@hotmail.com,+44 2094 4204217,"135, Kennington Road, Kennington Cross, Kennington, London Borough of Lambeth, London, Greater London, England, SE11 6SF, United Kingdom",IM6 8WP,2020-12-21 15:17:14
f0f98306-3e0a-4ca5-b9b4-b482377f958f,Heather,Chad,1992-08-27,heather.chad@yahoo.com,+44 3380 8046324,"Pilgrims' Way Primary School, Hillbeck Close, Tustin Estate, Peckham, London Borough of Southwark, London, Greater London, England, SE15 1EF, United Kingdom",PE3 0JR,2023-09-29 12:58:47
048d3fad-270f-4bb7-b153-c5e1eba3b506,Kabir,Thomas,1951-11-22,kabir.thomas@gmail.com,+44 5187 1575136,"77, Cardross Street, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0DP, United Kingdom",G5S 6WH,2017-11-30 23:11:03
128da48d-38fe-4aac-aec3-782f7b769e2e,Beverly,Alves,1962-12-16,beverly.alves@yahoo.com,+44 1545 4399080,"Park Hall Road, West Dulwich, Tulse Hill, London Borough of Lambeth, London, Greater London, England, SE21 8EX, United Kingdom",BD42 9WF,2021-11-18 17:08:53
7ebe4f5e-8499-4ae0-9155-618c1bb60a22,Elliot,Anguissola,1944-05-19,elliot.anguissola@hotmail.com,+44 4850 4337040,"Sunnyhill Road, Manor Park, London Borough of Lambeth, London, Greater London, England, SW16 2UE, United Kingdom",W2S 4BS,2020-10-14 18:10:46
49913ec6-d079-4fec-84e1-7bde23994e88,Aarav,Aubert,1940-03-17,aarav.aubert@hotmail.co.uk,+44 7468 0864261,"Loftus Road Stadium, South Africa Road, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 7PA, United Kingdom",HD7 7FN,2020-02-16 20:07:41
0dcc8151-30a4-4a8f-ba3b-7df83bbc1791,Vincentio,Noël,1970-08-28,vincentio.noël@yahoo.co.uk,+44 8215 2364854,"51, Moorgate, Barbican, City of London, Greater London, England, EC2R 6LL, United Kingdom",N1S 9AE,2019-09-02 19:27:37
c315cfc0-7248-4e19-bff5-427c0889481b,Corinne,Malaparte,1964-04-08,corinne.malaparte@gmail.com,+44 6963 5505471,"Tonsley Heights, Bloomsbury Place, Earlsfield, London Borough of Wandsworth, London, Greater London, England, SW18 2JB, United Kingdom",IV3 1WN,2020-09-02 16:31:41
592d7c8d-b33f-4e4f-9af8-df1dadb6bb69,Thibaut,Gaines,1989-12-10,thibaut.gaines@hotmail.com,+44 4858 3398276,"Fulham Court, Parson's Green, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 5QG, United Kingdom",B0B 7YX,2019-05-13 15:33:34
f6930f22-70e2-49a8-8f73-cf6715deaee0,Lisa,Trupiano,1917-07-24,lisa.trupiano@gmail.com,+44 7573 5349259,"186-197, Flora Gardens, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0HS, United Kingdom",W2 3QG,2022-08-30 12:19:15
85ab3a46-a514-4b47-8b5f-020e0a50daa9,Raffaella,Mcdonald,1961-03-27,raffaella.mcdonald@gmail.com,+44 0205 7447723,"181, Roehampton Lane, Roehampton, London Borough of Wandsworth, London, Greater London, England, SW15 4HP, United Kingdom",W4K 4QA,2017-01-04 21:17:50
002c2ca4-1dc9-430c-bfae-f8fadbf14493,Carol,Fouquet,1945-08-28,carol.fouquet@live.com,+44 0831 1482605,"6, Wallace Road, Newington Green, Canonbury, London Borough of Islington, London, Greater London, England, N1 2PG, United Kingdom",FK2 0NB,2022-01-03 16:14:23
6a3b25ff-7278-4814-b142-66f0571d9283,Claudine,Wood,1991-06-09,claudine.wood@yahoo.co.uk,+44 2767 6460703,"Fulham Palace, Bishop's Avenue, Hurlingham, Parson's Green, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 6SX, United Kingdom",TQ2 1ZH,2021-05-17 19:24:59
751bd73a-e9d0-4353-b97b-242a1bbfd985,Carmelo,Morrocco,1945-12-10,carmelo.morrocco@tiscali.fr,+44 1077 6806596,"Sydenham Hill Wood, Wood Vale, Forest Hill, London Borough of Southwark, London, Greater London, England, SE23 3DR, United Kingdom",LU3 8JY,2019-09-19 19:08:53
46185a38-9039-47c2-8b41-3a0b93a39966,Taran,Biagi,1955-09-06,taran.biagi@yahoo.com,+44 9189 2685163,"30, Goldman Close, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E2 6EF, United Kingdom",E9U 6HA,2023-05-22 12:38:01
a9f3a8b2-ceef-4eaf-8cba-cc6288135456,Michelle,Spencer,1934-08-27,michelle.spencer@tim.it,+44 6502 5864995,"Nets, St Hilda's Road, London Borough of Richmond upon Thames, London, Greater London, England, SW13 9JQ, United Kingdom",LS8 6WS,2022-09-18 07:06:53
29904a53-853b-4e35-bde6-c5cdad0724ac,Carla,Ratta,1928-05-24,carla.ratta@hotmail.com,+44 0428 8805895,"Wildflowers, Albany Road, Browning Estate, Walworth, London Borough of Southwark, London, Greater London, England, SE5 0AH, United Kingdom",WC4 3XY,2021-01-17 21:11:35
d0728b0f-00a3-4d3a-9322-fa841499c3e5,Roger,Roux,1955-11-03,roger.roux@ifrance.com,+44 7627 1795286,"High Road, Dudden Hill, Harlesden, London Borough of Brent, London, Greater London, England, NW10 2DY, United Kingdom",HS7 8QT,2022-08-07 09:16:07
9e1f611d-d8ac-47ca-9fc7-23d097d424fd,Vincent,Paruta,1935-01-18,vincent.paruta@hotmail.it,+44 3712 5393889,"65-94, Hayward Gardens, Roehampton, London Borough of Wandsworth, London, Greater London, England, SW15 3BZ, United Kingdom",YO81 8FJ,2022-11-06 03:53:46
553ce721-8b6a-4839-8415-63828c103f26,Hugues,Lebon,1943-11-23,hugues.lebon@yahoo.co.uk,+44 1723 2523568,"23, Soames Street, Bellenden, London Borough of Southwark, London, Greater London, England, SE15 4BY, United Kingdom",NP46 0RW,2021-12-05 01:47:46
951c8525-6726-4744-8a61-ff7d85e41866,Jake,Barbier,1991-08-20,jake.barbier@hotmail.it,+44 6459 4496664,"69, New King's Road, Wandon Estate, Parson's Green, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 4SG, United Kingdom",N8H 4EX,2020-02-22 21:04:51
3e87ef38-ffb2-49c6-96c0-1c2f4acd49ce,Jose,Martin,1929-06-01,jose.martin@yahoo.com,+44 4772 3513998,"Memorial Ride, Copse Hill, London Borough of Merton, London, Greater London, England, SW15 3EH, United Kingdom",W6 1SP,2017-11-10 06:55:10
50d779c9-c19b-48bb-be70-746dfe592dd9,Joyce,Cortez,1948-11-02,joyce.cortez@poste.it,+44 5708 6642584,"Herne Hill Baptist Church, Half Moon Lane, Dulwich Village, London Borough of Southwark, London, Greater London, England, SE24 9HU, United Kingdom",M93 9HR,2022-03-05 12:57:59
cde1fc5b-279a-471b-a9c4-c15db50895ff,Brett,Jackson,1985-03-23,brett.jackson@hotmail.com,+44 4442 4894293,"Christ Church Highbury, Highbury Hill, Taverner Square, Highbury, London Borough of Islington, London, Greater London, England, N5 1BA, United Kingdom",CF6Y 2GX,2022-03-24 16:13:21
547cb456-82b7-4593-93da-a97d2f2745fb,Philippine,Sibal,1995-09-06,philippine.sibal@hotmail.com,+44 1013 7151870,"17, Summerlee Avenue, Colney Hatch, London Borough of Barnet, London, Greater London, England, N2 9QL, United Kingdom",PE6 3SB,2023-06-11 00:25:53
c0696bba-8097-4d7a-9132-bbc1f457e5eb,Valérie,Trentini,1956-03-25,valérie.trentini@hotmail.com,+44 5349 2904866,"Springfield Road, Northwood Road, Thornton Heath, London Borough of Croydon, London, Greater London, England, CR7 8HR, United Kingdom",BS6 4SN,2018-06-13 21:56:06
d952c112-31cd-4806-95d8-bb5ac8c5c04c,Dorothy,Jaggi,1951-03-08,dorothy.jaggi@libero.it,+44 8698 2910381,"Former Passmore Edwards Public Library, 39, Wells Way, Walworth, London Borough of Southwark, London, Greater London, England, SE5 0PX, United Kingdom",PE45 0DY,2023-06-23 05:47:10
aa9678a4-1bde-4715-95e6-103f15614a38,Josette,Carter,1932-12-31,josette.carter@gmail.com,+44 3881 7467912,"Kenninghall Road, Lower Clapton, Clapton, London Borough of Hackney, London, Greater London, England, E5 8PA, United Kingdom",W83 4QT,2021-01-06 15:55:39
b2796e5c-9550-4b48-8377-d7d1c2bc6be3,Sylvie,Lowe,1924-09-21,sylvie.lowe@libero.it,+44 6681 6187977,"Normanby Road, Dudden Hill, Dollis Hill, London Borough of Brent, London, Greater London, England, NW10 1BX, United Kingdom",L4 5QG,2023-04-21 14:20:11
3337d3b9-8663-45d8-87ff-e0c3b9d3016f,Alia,Webster,1946-03-22,alia.webster@hotmail.com,+44 0083 9331235,"73, Hartfield Road, Merton Park, London Borough of Merton, London, Greater London, England, SW19 3TJ, United Kingdom",G38 2DA,2020-08-02 17:05:32
b170d967-adaa-4af4-bfb0-ec9131cdc60a,Bruno,Kulkarni,1943-12-05,bruno.kulkarni@gmail.com,+44 6196 5725492,"Woodlands Close, Temple Fortune, London Borough of Barnet, London, Greater London, England, NW11 9QR, United Kingdom",G3 8RT,2021-06-05 15:31:08
9441754d-3255-4cb5-b729-ee9428837ceb,Anvi,Anne,1916-09-13,anvi.anne@hotmail.com,+44 5652 3479103,"Waite Street, Trafalgar Avenue, Old Kent Road, London Borough of Southwark, London, Greater London, England, SE15 6NP, United Kingdom",G98 6FH,2022-12-05 14:54:18
670f7e91-0618-4ebe-9732-90d47ba46ee1,Ojas,Meunier,1957-07-11,ojas.meunier@gmail.com,+44 7930 5236788,"Westway, Lancaster West Estate, North Kensington, Royal Borough of Kensington and Chelsea, City of Westminster, Greater London, England, W10 6HJ, United Kingdom",W4 2LX,2021-10-08 16:55:11
63ff6dc4-0c18-4520-96c0-b76deafd3893,Angela,Jilani,1946-06-20,angela.jilani@hotmail.com,+44 3668 5082592,"Information Centre, Coleman Close, South Norwood, London Borough of Croydon, London, Greater London, England, SE25 4DA, United Kingdom",IG44 5SP,2020-06-22 02:34:51
4d43a23f-b0f8-4922-af67-f70617eb9d15,Michele,Schmitt,1949-11-08,michele.schmitt@noos.fr,+44 9635 7864997,"Chevening Road, Upper Norwood, London Borough of Croydon, London, Greater London, England, SE19 3TE, United Kingdom",WD04 4XY,2015-03-03 11:48:33
b1da8ac0-2a8e-43ba-bbe3-c4a36bdcf983,Alessia,Taylor,1950-06-03,alessia.taylor@gmail.com,+44 0475 8737161,"Kensington Aldridge Academy, 1, Silchester Road, Silchester East, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 6EX, United Kingdom",EN4 9NZ,2020-05-01 13:19:05
4927d88e-bf43-41d0-b4ca-d0021c996855,Nina,Ramaswamy,1959-04-27,nina.ramaswamy@orange.fr,+44 7244 7025273,"Lancaster Court, Parson's Green, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 5TH, United Kingdom",W77 8LD,2018-05-04 01:24:32
399ef333-6b31-4168-a6ab-897e441d6555,Gioffre,Barad,1973-09-24,gioffre.barad@libero.it,+44 2638 8156047,"Sutherland Avenue, Maida Vale, London, Greater London, England, W9 1HR, United Kingdom",SY6E 4TS,2021-01-21 14:23:38
7c8fcf56-8148-469d-bb6b-e3273560359a,Jeffrey,Techer,1964-03-11,jeffrey.techer@tim.it,+44 8406 1126912,"Barnklubb, 381, King's Road, Lot's Village, World's End, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 5EX, United Kingdom",FK0E 8XZ,2020-02-09 02:28:09
3a1a2546-5629-4301-b4f6-0c34460148d3,Vincentio,Gray,1916-11-29,vincentio.gray@hotmail.com,+44 7929 3875680,"Horsemongers Mews, The Borough, London Borough of Southwark, London, Greater London, England, SE1 4GG, United Kingdom",LL88 8UQ,2020-04-14 13:47:14
078e0355-f1fb-4d67-8027-1179ea9a5847,Danielle,David,1949-04-06,danielle.david@hotmail.it,+44 6198 5911501,"18, Henty Walk, Roehampton, London Borough of Wandsworth, London, Greater London, England, SW15 5AG, United Kingdom",B4 5ZR,2019-11-07 01:08:58
9ca9791e-efaa-4310-aad5-fac4e2da3e73,Renée,Chaudhari,1985-08-23,renée.chaudhari@virgilio.it,+44 6640 6453324,"Parkfield Primary School, 17, Riverside, West Hendon, London Borough of Barnet, London, Greater London, England, NW4 3PJ, United Kingdom",N1 3XR,2022-08-28 05:48:03
6afe10b1-ac04-4ae5-b026-47556db7c2ee,Kashvi,Divan,1991-03-19,kashvi.divan@yahoo.fr,+44 6172 2958449,"Hyacinth Neighbourhood, Roehampton, London Borough of Wandsworth, London, Greater London, England, SW15 4LL, United Kingdom",RM4H 6WB,2021-05-17 13:25:08
ac9aa72d-8456-46a1-b510-68dfc55a8b72,Denise,Beccaria,1971-07-14,denise.beccaria@poste.it,+44 1871 6012191,"Dawson's Hill Footpath (Donkey Alley to Overhill Road), East Dulwich, London Borough of Southwark, London, Greater London, England, SE22 0PZ, United Kingdom",B29 1QA,2018-01-26 15:47:34
da8668fa-51cd-4247-a753-7e46a8fb78c9,Keya,Nitti,1990-04-29,keya.nitti@hotmail.co.uk,+44 7507 1406814,"James Allen's Preparatory School, Green Dale, Dulwich Village, London Borough of Southwark, London, Greater London, England, SE22 8TQ, United Kingdom",M1 2BW,2021-03-20 13:48:07
362bdd5d-ccde-4496-bb83-0e5772841e42,Hiran,Carter,1922-04-20,hiran.carter@gmail.com,+44 0582 0571356,"Simmonds Pharmacy, 105, Lupus Street, Pimlico, London, Greater London, England, SW1V 3EN, United Kingdom",L3 6UR,2023-02-27 20:08:41
7a6e0920-c064-4c48-be58-ba180442821d,Irene,Bhatti,1943-11-12,irene.bhatti@gmail.com,+44 8565 9646555,"Banister House, 1, Bruckner Street, Mozart Estate, Queen's Park, London, Greater London, England, W10 4EW, United Kingdom",B85 0LB,2020-08-02 00:58:44
bece3798-2046-421d-a820-a75f2c11f465,Gemma,Vega,1973-08-31,gemma.vega@tele2.fr,+44 6248 4961334,"NW3 31D, Squire's Mount, Vale of Health, West Hampstead, London Borough of Camden, London, Greater London, England, NW3 1EE, United Kingdom",DG9 8HA,2015-09-18 17:00:18
fab3e3ca-df62-41c8-9fc6-e87dc97a9315,Rasha,Johnson,1912-10-22,rasha.johnson@gmail.com,+44 6073 6460272,"144-156, Gordon Road, Tappesfield Estate, Nunhead, London Borough of Southwark, London, Greater London, England, SE15 2AG, United Kingdom",IM7 2BU,2019-11-05 14:43:15
880532b0-1af9-47c8-a958-ea271418727f,Mamooty,Vallet,1978-11-19,mamooty.vallet@orange.fr,+44 1105 0041219,"28, South Molton Street, East Marylebone, Mayfair, London, Greater London, England, W1C 2JR, United Kingdom",EC3E 9LB,2019-02-27 09:27:10
be5e892f-2eae-4c91-8eb7-e7f79c4055f1,Alejandra,Madan,1954-10-08,alejandra.madan@gmail.com,+44 9410 4378268,"Windermere Avenue, Morden, London Borough of Merton, London, Greater London, England, SW19 3EP, United Kingdom",IG56 8TB,2021-12-16 02:29:57
3612708c-64f1-4bf0-a52d-16e370454556,Raffaella,Thompson,1960-11-22,raffaella.thompson@yahoo.co.uk,+44 1875 6482224,"The Hampstead Garden Suburb Trust, 862, Finchley Road, Temple Fortune, London Borough of Barnet, London, Greater London, England, NW11 6AB, United Kingdom",CR48 6QL,2022-06-11 14:59:32
b6096c14-8ce2-4338-bb2f-32d82e7abdc3,Courtney,Edwards,1914-12-08,courtney.edwards@live.com,+44 7927 9178725,"Hurlingham Club, Broomhouse Lane, Hurlingham, Parson's Green, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 3DN, United Kingdom",L43 8PH,2023-07-19 03:53:42
99e34330-e474-4f49-81e0-73d3eab89b10,Nayantara,Wilson,1948-12-25,nayantara.wilson@hotmail.com,+44 4617 2613165,"7, Oak Hill Way, Vale of Health, West Hampstead, London Borough of Camden, London, Greater London, England, NW3 7LG, United Kingdom",N06 1SL,2021-07-26 07:56:20
9fd3d26e-7075-4456-b3b3-9b45f7ccf7a7,Stéphane,Bruneau,1986-05-03,stéphane.bruneau@ifrance.com,+44 7634 9099565,"Caledonian Club, 9, Halkin Street, Belgravia, London, Greater London, England, SW1X 7DR, United Kingdom",TF8 6DA,2018-08-11 06:15:41
0a8517a8-1896-419c-8317-47d0ff0e2706,Christelle,Morley,1980-08-22,christelle.morley@yahoo.fr,+44 1797 1922667,"Hayes Crescent, Temple Fortune, London Borough of Barnet, London, Greater London, England, NW11 0QU, United Kingdom",G9K 4RZ,2016-05-01 06:49:39
6da82b4f-d14e-443d-b0aa-6d36a177f3f9,Maurice,Palombi,1958-10-03,maurice.palombi@gmail.com,+44 9654 3845409,"Tollet Street, Globe Town, Stepney, London Borough of Tower Hamlets, London, Greater London, England, E1 4EW, United Kingdom",E74 1AX,2021-11-25 16:20:03
b15898ea-6897-4fc7-8a63-a75507a8bca4,Lucie,Yates,1917-10-30,lucie.yates@yahoo.com,+44 8208 4243489,"Grace House, Kennington Oval, Kennington Cross, Oval, London Borough of Lambeth, London, Greater London, England, SE11 5RW, United Kingdom",WF90 1NX,2023-06-25 13:48:13
d19fe48a-bb11-4987-a0cd-8ac89c0f88ba,Jayant,Berger,1956-11-16,jayant.berger@gmail.com,+44 6313 0608197,"23,23A, Victoria Road, Queen's Park, London Borough of Brent, London, Greater London, England, NW6 6SX, United Kingdom",SS5 1RQ,2021-06-05 17:27:35
087682c1-1be0-4719-aac5-bb271e1e8a2b,Constance,Marie,1919-02-05,constance.marie@hotmail.co.uk,+44 0111 1295959,"Berkeley Court, Glentworth Street, Marylebone, London, Greater London, England, NW1 5PG, United Kingdom",EN0 5AH,2022-11-17 01:09:10
fa678b43-360b-44d2-9955-0b7e39e3cf55,Mackenzie,Jones,1980-06-09,mackenzie.jones@alice.it,+44 7073 6605677,"Mayow Road, Sydenham High Street, Perry Vale, London Borough of Lewisham, London, Greater London, England, SE23 2XR, United Kingdom",G54 5UW,2021-12-24 09:52:27
b98bfa2f-248e-4438-8a5a-aa52008dab48,Pasqual,Tandon,1941-01-05,pasqual.tandon@ifrance.com,+44 5991 0875438,"St John's Crescent, Stockwell Park, Stockwell, London Borough of Lambeth, London, Greater London, England, SW9 7AG, United Kingdom",SO2M 4DJ,2022-01-29 07:24:26
6bdd90a8-cef8-43cd-b4cc-a5c6331f64b4,Paula,Rodriguez,1959-03-12,paula.rodriguez@gmail.com,+44 0360 0551297,"19, Hyde Park Gardens Mews, Paddington, London, Greater London, England, W2 2NU, United Kingdom",G75 4PN,2014-05-07 12:20:29
85537020-728f-4509-a590-137f19058457,Marcelle,Sarkar,2005-10-04,marcelle.sarkar@wanadoo.fr,+44 8591 6715868,"37, Priory Gardens, Shepherd's Hill, Highgate, London Borough of Haringey, London, Greater London, England, N6 5QU, United Kingdom",IP8E 8JX,2023-09-14 07:31:19
3ff100f4-988b-4e2e-a84d-f6ab69c1da04,Ranieri,Chen,1914-11-20,ranieri.chen@gmail.com,+44 7116 8327774,"Grange Lane, Gun Site Allotments, Dulwich, London Borough of Southwark, London, Greater London, England, SE21 7LT, United Kingdom",IM7R 3DA,2023-08-13 04:35:30
